"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_152","included","NA","Not available","Brouwer L.; Komdeur J.","2002","Vosbergen, near Groningen, The Netherlands",55,1,1,21,"Sturnus vulgaris","Birds add green material+Extra from author","blank",2,1,1,"both",NA,"NA",NA,"NA",8,NA,"NA",NA,"NA",4,"survival to fledgeling","Reproduction","include","use 0 as ES","1",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","JMGS","NA","SD",NA,"no","yes","yes",2,2,"survival to fledgeling"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 11","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",56,1,1,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.968567907777778,"mean",0.454855100011637,"sd",9,1.224397283875,"mean",0.363817483491258,"sd",8,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = No feather/Plants/Not contaminated/ Year 2012; control=  No feather/No plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 12","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",57,1,2,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.829531179,"mean",0.142963931110729,"sd",9,0.974879718833333,"mean",0.419871933598624,"sd",6,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Pigmented/Plants/Not contaminated/ Year 2012; control=  Pigmented/No Plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 13","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",58,1,3,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",1.17251299127273,"mean",0.522131630625313,"sd",11,0.9097790629,"mean",0.372455693129957,"sd",10,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Unpigmented/Plants/Not contaminated/ Year 2012; control= Unpigmented/No Plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 15","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",59,2,4,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",1.479707969,"mean",0.417408463246513,"sd",5,1.258281101,"mean",0.47625381167065,"sd",4,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = No feather/Plants/Not contaminated/ Year 2013; control= treatment = No feather/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 16","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",60,2,5,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",1.104134296,"mean",0.457579741290361,"sd",2,1.2411255445,"mean",0.151314574540127,"sd",4,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Pigmented/Plants/Not contaminated/ Year 2013; control=  Pigmented/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included","NA","log10, treatment is shared so effective treatment sample size will be divided by 19","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",61,2,6,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",1.25919450266667,"mean",0.461095517853247,"sd",3,1.72283368966667,"mean",0.865749555672583,"sd",3,"log mesophilic bacteria","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Unpigmented/Plants/Not contaminated/ Year 2013; control= Unpigmented/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_018","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",62,1,1,1,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,0,"CH",13.04,"mean",1.6,"se",20,11.31,"mean",2.26,"se",10,"male provisioning rate (day 6)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","b","SD","year_of_publication: The study was carried out in 2006 (but published in 2013). We should be mindful of this depending on what we do with this information and how we interpret it.  Authors manipulate the size of the nest (reduced/increased) and control. In all three manipulated groups, they have control and aromatic plants added. This is courtship hypothesis experiment where females are the one adding the green nest material (manipulated by the researchers in this case). ""Authors say: “In blue tits Cyanistes caeruleus, females alone build nests and add aromatic plants to them.” and “We hypothesized that if nest size and aromatic plants in the nest are female sexually selected signals (Moreno et al. 1994; Soler, M.ller, et al. 1998; Moreno 2012), males should vary their parental investment accordingly, as the differential allocation hypothesis predicts (Burley 1986; Sheldon 2000). Therefore, males should invest more (increased provisioning rates and higher risk taking) in experimentally enlarged nests and in those supplied with aromatic plants as compared with nests experimentally reduced and
nests not supplied with aromatic plants.”""","TR","NA","n","y","y",1,1,"male_provisioning_rate"
"GNM_018","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",63,1,1,3,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,0,"CH",0.49,"mean",0.05,"se",20,0.44,"mean",0.07,"se",10,"male proportions of visit (day 6)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","b","SD","NA","TR","NA","n","y","y",1,1,"male_visit"
"GNM_018","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",64,1,1,1,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,0,"CH",19.88,"mean",1.74,"se",28,21.25,"mean",2.11,"se",19,"male provisioning rate (day 11)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","b","SD","NA","TR","NA","n","y","y",1,1,"male_provisioning_rate"
"GNM_018","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",65,1,1,3,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,0,"CH",0.54,"mean",0.03,"se",28,0.6,"mean",0.04,"se",18,"male proportions of visit  (day 11)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","b","SD","NA","TR","NA","n","y","y",1,1,"male_visit"
"GNM_018","included","NA","score (mean of 8 binomial variables)","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",66,1,1,4,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,0,"CH",0.7,"mean",0.05,"se",32,0.53,"mean",0.05,"se",26,"male risk taking","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","b","SD","This is a composite variable with several binomial variables combined to generate the risk taking score.","TR","NA","n","y","y",1,1,"male_risk_taking"
"GNM_018","included","NA","Authors provided","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2013","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",67,1,1,5,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",9.15625,"mean",1.7799,"sd",32,8.962963,"mean",2.441334,"sd",27,"brood size on day 6","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","NA","NA","b","SD","NA","TR","NA","n","y","y",1,1,"number_of_nestling"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",68,1,1,1,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",10.3,"mean",0.2,"se",32,9.8,"mean",0.3,"se",27,"clutch size","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","b","SD","year_of_publication: This study was conducted in 2006 and published in 2012. I think it is the same site and same year as GNM_018 and the data is split between two publication. In this case, the variable considered missing above would be this one.","TR","NA","n","y","n",1,1,"clutch_size"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",69,1,1,2,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",29.4,"mean",0.6,"se",32,29.6,"mean",0.8,"se",27,"laying date","Phenology","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","b","SD","NA","TR","NA","n","y","n",1,1,"laying_date"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",70,1,1,3,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",52.6,"mean",0.5,"se",32,51.9,"mean",0.6,"se",27,"hatching date","Phenology","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","b","SD","NA","TR","NA","n","y","n",1,1,"hatching_date"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",71,1,1,4,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",9.2,"mean",0.3,"se",32,9.3,"mean",0.4,"se",27,"brood size on day 3","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","b","SD","NA","TR","NA","n","y","n",1,1,"number_of_nestling"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",72,1,1,4,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",9,"mean",0.4,"se",32,8.9,"mean",0.5,"se",27,"brood size on day 13","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","b","SD","NA","TR","NA","n","y","n",1,1,"number_of_nestling"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",73,1,1,5,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",109.7,"mean",29.5,"se",32,64.1,"mean",28.1,"se",27,"number of mites","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","Authors also present data with yearlings and adults seperately. But I only extract the total mean values presented.","TR","NA","n","y","n",1,1,"mites"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",74,1,1,6,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",3.9,"mean",1.9,"se",32,4.5,"mean",1.6,"se",27,"number of fleas","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"fleas_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",75,1,1,7,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",26.3,"mean",4.1,"se",32,26.8,"mean",3.4,"se",26,"number of blowflies","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"blowflies_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",76,1,1,8,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",18.3,"mean",6.1,"se",32,15.1,"mean",3.2,"se",26,"blowfly parasitoids","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"blowfly_parasitoids_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",77,1,1,9,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.7,"mean",0.3,"se",32,0.7,"mean",0.2,"se",26,"number of blackflies (incubation)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"blackflies_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",78,1,1,10,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.6,"mean",0.3,"se",32,0.9,"mean",0.3,"se",26,"number of biting midges (incubation)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"midges_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",79,1,1,11,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",13.8,"mean",1.8,"se",32,9.3,"mean",1.8,"se",26,"number of blackflies (nestling stage)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"blackflies_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",80,1,1,12,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",152,"mean",39,"se",32,81.2,"mean",19.5,"se",26,"number of biting midges (nestling stage)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","b","SD","NA","TR","NA","n","y","n",1,1,"midges_number"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",81,1,1,13,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",10,"mean",0.1,"se",31,9.9,"mean",0.1,"se",27,"nestling mass","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",82,1,1,14,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",16.2,"mean",0.1,"se",31,16.1,"mean",0.1,"se",27,"nestling tarsus length","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",83,1,1,15,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",40.1,"mean",0.2,"se",31,39.9,"mean",0.4,"se",27,"nestling wing length","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"nestling_wing_length"
"GNM_101","included","NA","mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",84,1,1,16,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.35,"mean",0.02,"se",31,0.38,"mean",0.03,"se",27,"nestling PHA (single-wing phytohaemagglutinin)","Physiology","include","Authors take a measure before injecting PHA and after injecting. They consider this to be higher in value for birds that have better immunocompetence and therefore higher in GNM groups.","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"nestling_immunity"
"GNM_101","included","NA","mass/tarsus length","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",85,1,1,17,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.65,"mean",0.01,"se",31,0.65,"mean",0.01,"se",27,"female body condition (day 3)","Morphology","include","Authors say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","Authors measure the adult females (yearlings) at two time point as mass/tarsus length. This is measured for parental care hypothesis by the authors where they say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","TR","NA","n","y","n",1,1,"female_body_condition"
"GNM_101","included","NA","mass/tarsus length","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",86,1,1,17,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.6,"mean",0.01,"se",31,0.61,"mean",0.01,"se",27,"female body condition(day 13)","Morphology","include","Authors say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","Authors measure the adult females (yearlings) at two time point as mass/tarsus length. This is measured for parental care hypothesis by the authors where they say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","TR","NA","n","y","n",1,1,"female_body_condition"
"GNM_101","included","NA","hatchlings/eggs laid","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",87,1,1,18,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.9,"mean",0.02,"se",32,0.92,"mean",0.03,"se",26,"hatching success","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"hatching_success"
"GNM_101","included","NA","fledgling/hatchlings","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J","2012","Valsaín, Segovia, Central Spain (40.53N, 4.01W)",88,1,1,19,"Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.96,"mean",0.02,"se",32,0.95,"mean",0.02,"se",26,"fledging success","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"fledgling_success"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",89,1,1,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",14.3,"mean",1.78,"sd",20,14.3,"mean",1.11,"sd",21,"nestling tarsus length (day 3)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",90,2,1,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",14.5,"mean",1.56,"sd",6,14.1,"mean",1.59,"sd",4,"nestling tarsus length (day 3)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",91,1,1,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",28.5,"mean",1.36,"sd",20,29.4,"mean",1.02,"sd",21,"nestling tarsus length (day 14)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",92,2,1,1,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",28.4,"mean",1.19,"sd",6,28.4,"mean",0.658,"sd",5,"nestling tarsus length (day 14)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
